LAB_ID,NAME,type,DATE/TIME,PH,SPCOND,CL,SO4,CA,K,MG,NA,AL,FE,MN,SI,SR,NH4,NO3,SRP,TN_,TP_,NPOC,TC-IC,DOC,UVA254,UVA360,UVA360F,BDOC,BR,THGF,MEHGF,O-18,D,FE2,FE3,RunoffVolume_L,TEMPC
218176,S6S SURF,SURF,5/16/2009 14:55,5.32,41.4,0.46,1.3,4.43,2.37,1.19,0.81,0.11,0.12,0.01,1.4,0.02,,,0.14,1.02,0.18,,28.98,,,,,,,,,,,,,10,5
218177,S6N SURF,SURF,5/16/2009 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,10
347269,S2S SUB,SUB,5/16/2009 21:35,,25,0.19,2.11,3.05,0.28,0.9,1.01,0.68,0.18,0,3.93,0.01,,,0.01,0.37,0.03,,18.71,,,,,,,,,-11.86,-83.28,,,,
347275,S2S SUB,SUB,5/17/2009 16:09,5.11,24.5,0.19,2.15,2.8,0.22,0.83,1.02,0.68,0.21,0,4.02,0.01,,,0.01,0.46,0.04,,17.68,,,,,,,,,-11.49,-77.74,,,,
218178,S2S SUB,SUB,5/18/2009 6:45,5.05,24.2,0.18,2.16,2.75,0.3,0.82,1.09,0.57,0.17,0,3.96,0.01,,,0.01,0.29,0.03,,16.08,,,,,,,,,,,,,175,7
218179,S2N SUB,SUB,5/18/2009 7:00,5.25,30.9,0.21,3.2,2.98,0.77,1.11,1.22,0.58,0.25,0,5.05,0.01,,,0.01,0.27,0.05,,14.44,,,,,,,,,,,,,70,9
218180,S6S SUB,SUB,5/18/2009 7:20,5.17,45.4,0.31,7.06,4.4,1.96,1.36,1.29,0.28,0.14,0,3.72,0.02,,,0,0.21,0.02,,11.48,,,,,,,,,,,,,445,5
218181,S6N SUB,SUB,5/18/2009 7:30,5.4,57.2,0.31,13.2,5.7,1.7,1.61,1.91,0.46,0.23,0.01,3.93,0.02,,,0.01,0.35,0.04,,16.04,,,,,,,,,,,,,125,10
347276,S2S SUB,SUB,5/18/2009 9:11,5.07,24.9,0.2,2.19,2.78,0.23,0.82,1.05,0.62,0.16,0,4.03,0.01,,,0.01,0.72,0.06,,16.06,,,,,,,,,-11.28,-79.48,,,,
347286,S2S SUB,SUB,5/19/2009 15:44,5.33,23.4,0.21,2.28,2.83,0.2,0.84,1.16,0.65,0.19,0,4.4,0.01,,,0.01,0.42,0.04,,16.33,,,,,,,,,-11.29,-77.93,,,,
218192,S6S SUB,SUB,5/21/2009 12:25,5.31,44.3,0.32,7.58,4.96,1.89,1.52,1.2,0.27,0.15,0,3.74,0.02,,,0,0.2,0.02,,10.76,,,,,,,,,,,,,6,18
218193,S2S SUB,SUB,5/21/2009 12:35,5.28,21.9,0.18,2.27,2.85,0.16,0.84,1.16,0.59,0.2,0,4.38,0.01,,,0.01,0.26,0.09,,15.97,,,,,,,,,,,,,55,13
347299,S2S SUB,SUB,6/1/2009 11:05,5.26,22.6,0.17,2.52,2.63,0.14,0.76,1.24,0.69,0.26,0,5.32,0.01,,,0,0.31,0.03,,14.08,,,,,,,,,-11.83,-88.79,,,,
218200,S2S SUB,SUB,6/2/2009 9:00,5.21,22.75,0.15,2.5,2.58,0.14,0.77,1.36,0.66,0.32,0,5.23,0.01,,,0,0.26,0.08,,14.84,,,,,,,,,,,,,7,7
347307,S2S SUB,SUB,6/8/2009 19:05,4.99,24.4,0.11,2.52,2.81,0.18,0.84,1.39,0.77,0.32,0,5.81,0.01,,,0,0.27,0.03,,14.04,,,,,,,,,-11.45,-81.04,,,25,
218205,S2S SUB,SUB,6/10/2009 12:15,5.42,24,0.09,2.48,2.74,0.17,0.88,1.33,1.01,0.6,0,6.18,0.01,,,0,0.27,0.06,,15.18,,,,,,,,,,,,,30,11
218212,S2N SURF,SURF,6/19/2009 9:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17
218213,S6S SURF,SURF,6/22/2009 9:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,16
218214,S2N SUB,SUB,6/22/2009 9:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17
218223,S6S SURF,SURF,7/15/2009 7:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16
218224,S6N SURF,SURF,7/15/2009 7:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16
218225,S2N SURF,SURF,7/15/2009 8:10,5.33,79.37,0.8,1.92,7.56,6.84,1.91,0.45,0.02,0.04,0.01,2.55,0.03,,,0.47,5.29,0.5,,15.09,,,,,,,,,,,,,4,16
218226,S2S SURF,SURF,7/15/2009 8:25,5.32,95.37,1.3,2.35,7.17,7.04,1.53,0.66,0.06,0.12,0.09,1.28,0.03,,,0.29,7.69,0.31,,20.55,,,,,,,,,,,,,2,15
218227,S2N SURF,SURF,7/21/2009 8:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15
218228,S6S SURF,SURF,7/21/2009 12:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16
218229,S6N SURF,SURF,7/21/2009 12:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,16
218230,S2S SURF,SURF,7/22/2009 12:10,5.31,85,1.1,1.88,7.07,8.25,1.45,0.72,0.08,0.17,0.09,2.26,0.03,,,0.23,5.29,0.24,,27.11,,,,,,,,,,,,,2,18
218231,S2N SURF,SURF,7/22/2009 12:20,5.45,69.5,0.36,1.3,7.96,6.01,1.89,0.33,0.02,0.05,0.01,4.77,0.03,,,0.32,2.98,0.33,,20.7,,,,,,,,,,,,,2,19
218232,S2N SURF,SURF,7/27/2009 6:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,15
218233,S2S SURF,SURF,7/27/2009 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,15
218234,S6N SURF,SURF,7/27/2009 7:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,14
218235,S6S SURF,SURF,7/27/2009 7:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,14
218241,S2N SURF,SURF,8/3/2009 9:30,5.42,65.37,0.32,1.08,7.7,4.98,1.81,0.21,0.03,0.1,0.01,5.11,0.03,,,0.27,2.65,0.29,,20.42,,,,,,,,,,,,,5,15
218242,S2S SURF,SURF,8/3/2009 10:00,5.36,80.75,0.44,1.57,6.92,5.52,1.4,0.5,0.08,0.19,0.08,2.51,0.03,,,0.28,4.88,0.3,,28.86,,,,,,,,,,,,,1,15
218243,S6N SURF,SURF,8/3/2009 10:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16
218244,S6S SURF,SURF,8/3/2009 10:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15
347348,S2S SURF,SURF,8/16/2009 9:27,5.28,32.25,0.22,0.64,3.2,2.15,0.63,0.25,0.11,0.08,0.01,1.74,0.01,,,0.13,1.41,0.17,,19.42,,,,,,,,,-5.53,-29.73,,,,
347349,S2S SUB,SUB,8/16/2009 10:08,4.98,27.72,0,0.7,3.98,0.34,1.04,1.1,0.83,0.23,0,3.53,0.02,,,0.01,0.79,0.04,,37.8,,,,,,,,,-6.81,-43.19,,,,
347350,S2S SUB,SUB,8/16/2009 10:58,4.97,28.22,0,0.73,4.2,0.34,1.1,0.87,0.86,0.24,0,3.56,0.02,,,0.01,0.82,0.04,,38.05,,,,,,,,,-5.98,-32.26,,,,
347351,S2S SUB,SUB,8/16/2009 12:59,5.01,27.21,0.04,0.9,3.88,0.33,1.02,0.98,0.96,0.3,0,4.39,0.02,,,0.01,0.82,0.05,,36.2,,,,,,,,,-6.31,-40.58,,,,
347352,S2S SUB,SUB,8/16/2009 22:21,5.09,25.7,0.08,1.15,3.46,0.29,0.96,1.15,1.06,0.37,0,5.26,0.02,,,0.01,0.58,0.04,,31.13,,,,,,,,,-6.94,-38.86,,,,
218249,S2N SURF,SURF,8/17/2009 6:30,5.35,32.63,0.14,0.54,4.46,2.33,1.02,0.12,0.01,0.08,0,2.31,0.02,,,0.19,0.46,0.2,,9.68,,,,,,,,,,,,,25,15
218250,S2S SUB,SUB,8/17/2009 6:45,5.08,25.83,0.08,1.49,3.69,0.27,1.14,1.41,1.53,0.92,0.01,7.55,0.02,,,0.01,0.41,0.03,,23.69,,,,,,,,,,,,,385,14
347353,S2S SUB,SUB,8/17/2009 6:50,5.08,25.95,0.1,1.39,3.29,0.3,0.95,1.39,1.18,0.47,0,6.56,0.01,,,0.01,0.71,0.04,,27.46,,,,,,,,,-7.04,-44.22,,,,
218251,S2S SURF,SURF,8/17/2009 7:00,5.27,27.59,0.18,0.67,3.2,1.79,0.65,0.21,0.1,0.12,0.02,1.64,0.01,,,0.1,0.81,0.1,,16.6,,,,,,,,,,,,,25,15
218252,S6N SURF,SURF,8/17/2009 7:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,14
218253,S6S SURF,SURF,8/17/2009 7:40,5.27,30.99,0.14,0.97,3.22,1.89,0.77,0.31,0.06,0.07,0.03,1.15,0.01,,,0.31,1.34,0.34,,19.98,,,,,,,,,,,,,30,14
347354,S2S SUB,SUB,8/17/2009 8:54,5.15,26.58,0.12,1.53,3.18,0.29,0.97,1.42,1.38,0.65,0,7.24,0.01,,,0,0.46,0.04,,25.63,,,,,,,,,-7.28,-46.26,,,,
218254,S2S SUB,SUB,8/18/2009 10:05,5.11,25.4,0.06,1.76,3.01,0.34,1.03,1.37,1.34,0.83,0,7.46,0.01,,,0.01,0.36,0.04,,21.17,,,,,,,,,,,,,35,13
347358,S2S SUB,SUB,8/21/2009 4:52,4.98,27.3,0.09,1.88,2.96,0.26,0.92,1.58,1.31,0.64,0,7.98,0.01,,,0.01,0.28,0.04,,19.94,,,,,,,,,-7.04,-44.76,,,,
218255,S2S SURF,SURF,8/21/2009 12:30,5.24,61.72,0.34,1.12,6.12,2.89,1.26,0.3,0.1,0.19,0.06,2.63,0.03,,,0.17,3.79,0.18,,32.27,,,,,,,,,,,,,1,
218256,S2S SUB,SUB,8/25/2009 9:30,5.33,23.55,0.05,2.14,2.91,0.33,1.01,1.54,1.29,0.83,0.01,8.09,0.01,,,0,0.36,0.03,,19.33,,,,,,,,,,,,,25,15
218257,S2N SURF,SURF,8/25/2009 9:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17
218258,S6S SURF,SURF,8/25/2009 12:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18
218276,S6S SURF,SURF,10/7/2009 14:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8
218277,S2N SURF,SURF,10/19/2009 7:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16
218278,S6S SURF,SURF,10/19/2009 7:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18
347372,S2S SURF,SURF,10/21/2009 6:59,5.36,186.71,5.14,3.69,16.2,5.95,3.02,0.72,0.08,0.21,0.22,1.74,0.06,,,0.21,16.4,0.26,,28.16,,,,,,,,,-9.26,-99.01,,,,
218279,S2N SURF,SURF,10/22/2009 9:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9.5
218280,S2S SURF,SURF,10/22/2009 9:40,5.27,91.25,4.32,2.44,8.53,5.38,1.86,0.41,0.15,0.38,0.07,3.42,0.03,,,0.1,3.09,0.14,,44.36,,,,,,,,,,,,,3,8
218281,S6S SURF,SURF,10/22/2009 10:00,5.35,98.87,0.9,3.47,9.41,6.06,2.18,0.58,0.08,0.15,0.13,3.54,0.03,,,0.5,4.83,0.53,,51.1,,,,,,,,,,,,,5,13
218282,S6N SURF,SURF,10/22/2009 10:10,5.19,90.5,2.52,3.4,5.84,8.68,1.19,0.55,0.12,0.22,0,2.52,0.02,,,0.41,5.16,0.46,,34.98,,,,,,,,,,,,,13,10
218285,S2N SURF,SURF,10/26/2009 7:10,5.42,112.37,9.23,3.88,10.5,10.4,2.79,0.21,0.04,0.09,0.01,4.61,0.04,,,0.52,1.46,0.55,,25.56,,,,,,,,,,,,,4,12
218286,S6S SURF,SURF,10/26/2009 7:30,5.29,79,0.62,3.7,8.49,4.83,1.96,0.55,0.1,0.24,0.12,3.56,0.03,,,0.57,3.39,0.6,,53.97,,,,,,,,,,,,,4,3
218287,S6N SURF,SURF,10/26/2009 7:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13
218288,S2N SURF,SURF,10/31/2009 8:20,5.8,81.9,2.92,1.97,7.99,9.05,2,0.12,0.05,0.12,0.01,3.55,0.03,,,0.66,0.6,0.7,,25.11,,,,,,,,,,,,,15,8
218289,S2S SUB,SUB,10/31/2009 8:40,5.07,37.29,1.52,3.83,4.1,0.23,1.36,1.64,1.3,0.79,0.01,7.38,0.02,,,0.01,0.46,0.04,,34.16,,,,,,,,,,,,,185,4
218290,S2S SURF,SURF,10/31/2009 8:50,5.37,51.91,0.95,1.34,6.31,2.72,1.38,0.32,0.22,0.51,0.03,2.89,0.03,,,0.1,0.74,0.12,,46.83,,,,,,,,,,,,,15,3
218291,S6S SURF,SURF,10/31/2009 9:10,5.39,49.64,0.26,1.34,5.32,3.17,1.35,0.38,0.09,0.15,0.05,2.5,0.02,,,0.33,1.18,0.35,,35.26,,,,,,,,,,,,,16,11
218292,S6N SURF,SURF,10/31/2009 9:25,5.24,41.2,0.94,2.03,2.68,4.6,0.52,0.69,0.15,0.17,0,1.94,0.01,,,0.28,1.59,0.3,,23.8,,,,,,,,,,,,,35,10
218296,S6S SURF,SURF,11/2/2009 13:35,5.35,53.92,0.21,1.4,5.66,2.92,1.43,0.38,0.1,0.16,0.06,2.37,0.02,,,0.37,2.02,0.4,,34.03,,,,,,,,,,,,,2,12
218298,S2N SURF,SURF,11/2/2009 13:55,5.53,93.49,1.97,1.86,8.88,8.82,2.4,0.21,0.04,0.1,0.01,3.79,0.03,,,0.51,2.53,0.53,,23.05,,,,,,,,,,,,,1,8
218299,S2S SUB,SUB,11/3/2009 10:45,5.14,35.4,1.28,3.33,3.69,0.28,1.28,1.58,1.2,0.74,0.01,7.27,0.02,,,0.01,0.38,0.04,,25.89,,,,,,,,,,,,,115,6
347376,S2S SUB,SUB,11/9/2009 1:48,,32.96,1.06,3.58,3.54,0.29,1.15,1.78,1.61,0.77,0.01,8.33,0.02,,,0.01,0.47,0.04,,23.76,,,,,,,,,-11.96,-86.75,,,,
218305,S2S SUB,SUB,11/12/2009 11:20,5.2,30.38,1.1,3.42,3.13,0.27,1.11,1.53,1.06,0.64,0.01,6.94,0.01,,,0.01,0.33,0.03,,20.14,,,,,,,,,,,,,35,
347379,S2S SUB,SUB,11/13/2009 11:04,,29.5,0.77,3.62,3.17,0.3,1.02,1.71,1.61,0.78,0.01,7.97,0.01,,,0.01,0.44,0.04,,20.92,,,,,,,,,-13.09,-90.72,,,,
347380,S2S SUB,SUB,11/13/2009 13:50,5.28,31.37,1,3.62,3.53,0.25,1.11,1.62,1.46,0.68,0.01,7.29,0.02,,,0.01,0.48,0.04,,25.6,,,,,,,,,-12.95,-94.33,,,,
347381,S2S SUB,SUB,11/13/2009 19:50,,31.62,0.66,3.59,3.48,0.24,1.1,1.62,1.42,0.64,0.01,7.13,0.02,,,0.01,0.47,0.04,,24.91,,,,,,,,,-13.14,-91.53,,,,
347382,S2S SUB,SUB,11/14/2009 9:04,,31.87,0.58,3.74,3.66,0.23,1.11,1.57,1.24,0.49,0,6.69,0.02,,,0.01,0.5,0.03,,27.06,,,,,,,,,-13.35,-94.76,,,,
347383,S2S SUB,SUB,11/14/2009 13:04,,32.75,0.59,3.82,3.83,0.25,1.15,1.54,1.32,0.51,0.01,6.61,0.02,,,0.01,0.52,0.03,,29.19,,,,,,,,,-13.56,-95.22,,,,
347384,S2S SUB,SUB,11/14/2009 17:28,,32.5,0.56,3.8,3.88,0.23,1.17,1.44,1.28,0.5,0.01,6.49,0.02,,,0.01,0.53,0.03,,29.56,,,,,,,,,-13.15,-92.15,,,,
347385,S2S SUB,SUB,11/15/2009 5:26,5.17,32.75,0.65,3.69,3.66,0.23,1.12,1.51,1.22,0.51,0,6.59,0.02,,,0.01,0.48,0.03,,27.98,,,,,,,,,-13.39,-95.36,,,,
218306,S2S SURF,SURF,11/16/2009 13:00,5.47,71.67,1.28,2.38,7.05,2.91,1.67,0.31,0.17,0.34,0.04,2.85,0.03,,,0.08,3,0.11,,41.13,,,,,,,,,,,,,7,
218307,S2S SUB,SUB,11/16/2009 13:05,5.29,34.34,0.81,3.95,3.72,0.26,1.24,1.62,1.06,0.56,0.01,6.73,0.02,,,0.01,0.39,0.03,,25.51,,,,,,,,,,,,,490,
218308,S6S SURF,SURF,11/16/2009 14:45,5.56,60.51,0.44,1.77,6.5,3.5,1.66,0.36,0.11,0.19,0.06,3.16,0.02,,,0.32,1.99,0.35,,42.17,,,,,,,,,,,,,,
218309,S2S SUB,SUB,11/17/2009 11:35,5.15,32.73,0.74,3.87,3.47,0.23,1.15,1.51,0.93,0.49,0,6.25,0.02,,,0.01,0.36,0.03,,25.05,,,,,,,,,,,,,20,
218310,S2N SURF,SURF,11/17/2009 12:05,5.66,99.32,3.54,2.7,9.17,10.9,2.34,0.19,0.08,0.2,0.01,4.13,0.04,,,0.63,2.08,0.67,,40.54,,,,,,,,,,,,,,
218311,S6N SURF,SURF,11/17/2009 15:05,5.39,78.36,1.92,4.39,5.15,6.21,1.08,0.57,0.22,0.31,0.07,3.41,0.02,,,0.39,4.87,0.47,,36.29,,,,,,,,,,,,,,
347390,S2S SUB,SUB,11/22/2009 5:19,4.91,9.87,0.08,0.8,0.82,0.05,0.23,0.35,0.17,0.04,0,0.55,0,,,0,0.12,0.02,,5.24,,,,,,,,,-12.33,-87.07,,,,
218322,S2S SUB,SUB,11/26/2009 10:00,5.03,29.5,0.65,4.07,3.23,0.24,1.05,1.49,0.95,0.53,0.01,6.36,0.01,,,0.01,0.3,0.03,,19.27,,,,,,,,,,,,,37,
219003,S2N SURF,SURF,1/25/2010 14:30,6.45,111.25,1.5,10.17,9.64,12.8,2.78,0.6,0.02,0.01,0.01,1.03,0.04,,,0.4,3.38,0.42,,11.82,,,,,,,,,,,,,5,0
219004,S6N SURF,SURF,1/26/2010 15:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
219008,S6N SURF,SURF,3/1/2010 13:20,5.84,70.18,1.34,4.42,3.39,13.1,0.88,0.4,0.06,0.04,0.01,0.86,0.01,,,0.54,5.12,0.71,,18.22,,,,,,,,,,,,,4,12
219012,S6N SURF,SURF,3/4/2010 13:55,5.69,50.26,0.97,3.5,2.39,9.31,0.68,0.19,0.04,0.03,0,0.91,0.01,,,0.28,2.97,0.38,,14.13,,,,,,,,,,,,,5,10
219013,S2N SURF,SURF,3/8/2010 7:30,6.04,61.47,0.74,2.19,5.73,8.44,1.52,0.04,0.04,0.04,0,2.19,0.02,,,0.44,0.95,0.48,,17.93,,,,,,,,,,,,,10,7
219014,S6N SURF,SURF,3/8/2010 8:00,5.81,53.45,0.85,3.7,2.61,8.53,0.74,0.17,0.06,0.06,0,1.24,0.01,,,0.21,3.23,0.31,,16.34,,,,,,,,,,,,,16,10
219015,S6S SURF,SURF,3/11/2010 9:05,6.08,55.21,0.43,3.83,4.58,4.18,1.17,0.26,0.09,0.11,0,1.89,0.02,,,0.41,2.58,0.42,,24.04,,,,,,,,,,,,,7,12
219016,S6N SURF,SURF,3/11/2010 9:25,5.85,49.02,0.56,3.16,2.42,6.6,0.57,0.14,0.09,0.1,0,1.42,0.01,,,0.4,2.53,0.45,,17.47,,,,,,,,,,,,,17,13
348021,S2N SURF,SURF,3/11/2010 9:45,,42.33,0.25,1.55,4.67,5.7,1.25,0.25,0.1,0.11,0,2.56,0.02,,,,0.58,0.3,,,,,,,,,,,,,,,190,
219017,S2N SURF,SURF,3/11/2010 10:10,6.15,45.69,0.22,1.49,4.56,5.7,1.22,0.16,0.09,0.06,0,2.46,0.02,,,0.28,0.5,0.29,,22.31,,,,,,,,,,,,,190,7
219018,S2N SUB,SUB,3/11/2010 10:20,5.63,27.72,0.27,2.6,2.78,0.33,1.09,1.36,1.12,0.53,0,5.07,0.01,,,0.01,0.26,0.03,,18.3,,,,,,,,,,,,,28,7
348026,S2S SUB,SUB,3/11/2010 17:04,,41.17,0.43,4.17,7.25,0.41,1.96,0.61,1.31,0.43,0.01,3.71,0.03,,,0.01,1.35,0.06,,61.2,,,,,,,,,-16.92,-124.39,,,,
348027,S2S SUB,SUB,3/11/2010 20:37,,39.74,0.42,3.92,7.17,0.36,1.91,0.56,1.17,0.39,0.01,2.99,0.03,,,0.01,1.25,0.06,,56.81,,,,,,,,,-16.83,-125.33,,,,
348025,S2S SURF,SURF,3/12/2010 0:18,6.04,41.41,0.41,2.67,4.39,2.47,1.07,0.24,0.2,0.27,0.03,1.67,0.02,,,0.09,1.5,0.12,,34.36,,,,,,,,,-16.77,-125.1,,,,
348028,S2S SUB,SUB,3/12/2010 0:29,,38.08,0.38,3.66,6.71,0.57,1.77,0.45,1.08,0.36,0.02,2.62,0.03,,,0.01,1.13,0.06,,53.29,,,,,,,,,-17.15,-127.8,,,,
348029,S2S SUB,SUB,3/12/2010 8:57,,37.72,0.37,3.49,6.63,0.48,1.75,0.54,1.07,0.35,0.02,2.58,0.03,,,0.02,1.07,0.06,,52.22,,,,,,,,,-16.75,-125.36,,,,
348036,S2S SUB,SUB,3/12/2010 11:53,,33.32,0.31,3.05,6.06,0.61,1.58,0.41,0.9,0.32,0.02,2.09,0.03,,,0.01,0.87,0.06,,48.85,,,,,,,,,-16.37,-122.23,,,,
348037,S2S SUB,SUB,3/12/2010 15:03,,33.55,0.3,2.94,5.61,0.64,1.46,0.41,0.85,0.29,0.02,1.87,0.02,,,0.01,0.75,0.03,,45.02,41,1.64,,,,,,,-16.91,-121.93,,,,
219019,S2S SUB,SUB,3/12/2010 16:20,5.26,35.93,0.3,2.99,5.63,0.69,1.49,0.41,0.85,0.2,0,1.85,0.02,,,0.01,0.73,0.03,,39.96,,,,,,,,,,,,,385,3
348043,S2S SUB,SUB,3/12/2010 16:29,,31.65,0.29,2.95,5.53,0.63,1.44,0.41,0.87,0.29,0.02,1.84,0.02,,,0.01,0.78,0.03,,44.2,,,,,,,,,-16.52,-121.55,,,,
348044,S2S SUB,SUB,3/12/2010 18:25,,31.77,0.29,2.9,5.51,0.59,1.43,0.43,0.89,0.3,0.02,1.86,0.02,,,0.01,0.81,0.03,,43.76,,,,,,,,,-16.19,-119.87,,,,
348045,S2S SUB,SUB,3/12/2010 23:48,5.26,32.13,0.27,2.89,5.54,0.59,1.44,0.45,0.93,0.32,0.01,1.98,0.02,,,0.01,1.03,0.06,,45.24,,,,,,,,,-16.19,-119.86,,,,
219020,S2N SURF,SURF,3/13/2010 8:20,6.28,45.45,0.22,2.61,5.01,5.57,1.38,0.58,0.11,0.16,0,2.46,0.02,,,0.24,0.55,0.26,,24.27,,,,,,,,,,,,,185,7.5
219021,S2N SUB,SUB,3/13/2010 8:30,6.07,24.75,0.26,2.35,2.63,0.33,0.97,1.37,0.77,0.3,0,4.53,0.01,,,0.01,0.24,0.03,,16.25,,,,,,,,,,,,,65,8
219022,S2S SUB,SUB,3/13/2010 8:40,5.21,38.08,0.22,2.9,5.88,0.82,1.52,0.93,1.03,0.21,0,2.12,0.03,,,0.01,0.7,0.02,,43.3,,,,,,,,,,,,,175,2
348041,S2S SURF,SURF,3/13/2010 8:41,,36.05,0.24,1.99,4.27,2.17,1.07,0.24,0.26,0.28,0.03,1.6,0.02,,,0.07,1.14,0.1,,36.58,,,,,,,,,-16.05,-119.09,,,,
219023,S2S SURF,SURF,3/13/2010 9:00,5.79,37.72,0.24,2.22,3.95,2.44,0.97,0.35,0.33,0.25,0.01,1.51,0.02,,,0.07,0.79,0.08,,31.2,,,,,,,,,,,,,49,8
219024,S6S SURF,SURF,3/13/2010 9:25,5.97,48.55,0.3,4.95,4.79,4.35,1.27,0.31,0.13,0.13,0,2.18,0.02,,,0.16,0.96,0.18,,31.03,,,,,,,,,,,,,75,13
348046,S2S SUB,SUB,3/13/2010 9:27,,33.67,0.23,2.82,5.8,0.55,1.52,0.44,1.03,0.34,0.01,2.2,0.02,,,0.01,0.96,0.06,,47.99,43.4,1.77,,,,,,,-16.34,-117.19,,,,
219025,S6N SURF,SURF,3/13/2010 9:35,5.84,53.31,0.62,4.88,3.32,7.96,0.63,0.6,0.19,0.46,0,2.94,0.01,,,0.31,1.94,0.36,,30.04,,,,,,,,,,,,,25,12.5
348047,S2S SUB,SUB,3/13/2010 12:33,,32.84,0.2,2.58,5.81,0.57,1.49,0.45,0.99,0.34,0.02,2.17,0.02,,,0.01,0.85,0.03,,47.23,,,,,,,,,-16.35,-117.57,,,,
348048,S2S SUB,SUB,3/13/2010 15:15,,30.22,0.17,2.19,5.36,0.6,1.36,0.34,0.86,0.3,0.02,1.89,0.02,,,0.01,0.89,0.08,,44.2,,,,,,,,,-16.05,-121.82,,,,
348049,S2S SUB,SUB,3/13/2010 18:13,,28.2,0.16,1.93,4.88,0.58,1.24,0.35,0.81,0.28,0.02,1.72,0.02,,,0.01,0.82,0.06,,41.07,,,,,,,,,-16.42,-121.5,,,,
348050,S2S SUB,SUB,3/13/2010 23:13,5.28,27.72,0.15,1.92,4.78,0.61,1.2,0.32,0.81,0.27,0.01,1.74,0.02,,,0.01,0.84,0.06,,40.62,,,,,,,,,-16.58,-120.15,,,,
348042,S2S SURF,SURF,3/14/2010 1:31,,29.27,0.14,1.04,3.46,1.78,0.85,0.21,0.23,0.22,0.02,1.34,0.01,,,0.08,0.88,0.1,,30.69,26.8,1.36,,,,0.157,,,-16.85,-123.52,,,,
348051,S2S SUB,SUB,3/14/2010 6:15,,28.2,0.14,1.86,4.84,0.57,1.22,0.37,0.86,0.29,0.02,1.86,0.02,,,0.01,0.68,0.03,,41.03,,,,,,,,,-16.66,-123.84,,,,
348052,S2S SUB,SUB,3/14/2010 12:08,,27.72,0.14,1.64,4.74,0.54,1.18,0.34,0.79,0.27,0.02,1.68,0.02,,,0.01,0.82,0.06,,40.15,48.7,1.98,,,,,,,-16.73,-118.2,,,,
348040,S2S SURF,SURF,3/14/2010 14:30,5.87,30.46,0.14,0.98,3.35,1.72,0.82,0.19,0.21,0.2,0.02,1.29,0.01,,,0.08,0.83,0.09,,29.28,26,1.29,,,,0.15,,,-15.2,-119.13,,,27,
219026,S2S SUB,SUB,3/14/2010 15:30,5.26,28.79,0.1,1.52,4.64,1.01,1.12,1.03,0.73,0.23,0,1.56,0.02,,,0.01,0.53,0.02,,35.6,,,,,,,,,,,,,416,2.5
348053,S2S SUB,SUB,3/14/2010 15:35,,27.37,0.12,1.62,4.47,0.6,1.11,0.33,0.75,0.25,0.01,1.58,0.02,,,0.01,0.87,0.06,,37.42,35.1,1.6,,,,0.111,,,-16.99,-123.11,,,,
348056,S2N SURF,SURF,3/14/2010 16:15,6.1,37,0.15,1.65,3.93,4.3,1.07,0.18,0.07,0.06,0,2.62,0.01,,,0.28,1.14,0.39,,20.52,17.8,0.89,,,,0.151,,,,,,,25,
348057,S2N SUB,SUB,3/14/2010 16:25,,23.2,0.24,2.4,2.52,0.36,1,1.17,1.07,0.56,0,4.7,0.01,,,0.01,0.23,0.03,,15.6,14.6,0.66,,,,0.205,,,-8.41,-60.44,,,35,
348064,S2S SUB,SUB,3/15/2010 1:53,,30.34,0.14,1.71,4.75,0.61,1.2,0.39,0.87,0.3,0.01,1.87,0.02,,,0.02,1.11,0.07,,40.04,,,,,,,,,-16.14,-118.25,,,,
